"MachineName";"Port";"Open"
"seint3369";"20";"False"
"seint3369";"21";"False"
"seint3369";"23";"False"
"seint3369";"69";"False"
"seint3369";"80";"False"
"seint3369";"119";"False"
"seint3411";"20";"False"
"seint3411";"21";"False"
"seint3411";"23";"False"
"seint3411";"69";"False"
"seint3411";"80";"True"
"seint3411";"119";"False"
"seint3412";"20";"False"
"seint3412";"21";"False"
"seint3412";"23";"False"
"seint3412";"69";"False"
"seint3412";"80";"True"
"seint3412";"119";"False"
"seint3413";"20";"False"
"seint3413";"21";"False"
"seint3413";"23";"False"
"seint3413";"69";"False"
"seint3413";"80";"False"
"seint3413";"119";"False"
"seint3443";"20";"False"
"seint3443";"21";"False"
"seint3443";"23";"False"
"seint3443";"69";"False"
"seint3443";"80";"True"
"seint3443";"119";"False"
"seint3451";"20";"False"
"seint3451";"21";"False"
"seint3451";"23";"False"
"seint3451";"69";"False"
"seint3451";"80";"False"
"seint3451";"119";"False"
"seint3452";"20";"False"
"seint3452";"21";"False"
"seint3452";"23";"False"
"seint3452";"69";"False"
"seint3452";"80";"True"
"seint3452";"119";"False"
"seint3453";"20";"False"
"seint3453";"21";"False"
"seint3453";"23";"False"
"seint3453";"69";"False"
"seint3453";"80";"False"
"seint3453";"119";"False"
"seint3454";"20";"False"
"seint3454";"21";"False"
"seint3454";"23";"False"
"seint3454";"69";"False"
"seint3454";"80";"False"
"seint3454";"119";"False"
"seint3455";"20";"False"
"seint3455";"21";"False"
"seint3455";"23";"False"
"seint3455";"69";"False"
"seint3455";"80";"False"
"seint3455";"119";"False"
"seint3456";"20";"False"
"seint3456";"21";"False"
"seint3456";"23";"False"
"seint3456";"69";"False"
"seint3456";"80";"False"
"seint3456";"119";"False"
"seint3457";"20";"False"
"seint3457";"21";"False"
"seint3457";"23";"False"
"seint3457";"69";"False"
"seint3457";"80";"True"
"seint3457";"119";"False"
"seint3459";"20";"False"
"seint3459";"21";"False"
"seint3459";"23";"False"
"seint3459";"69";"False"
"seint3459";"80";"False"
"seint3459";"119";"False"
"seint3460";"20";"False"
"seint3460";"21";"False"
"seint3460";"23";"False"
"seint3460";"69";"False"
"seint3460";"80";"True"
"seint3460";"119";"False"
"seint3461";"20";"False"
"seint3461";"21";"False"
"seint3461";"23";"False"
"seint3461";"69";"False"
"seint3461";"80";"True"
"seint3461";"119";"False"
"seint3465";"20";"False"
"seint3465";"21";"False"
"seint3465";"23";"False"
"seint3465";"69";"False"
"seint3465";"80";"True"
"seint3465";"119";"False"
"seint346";"20";"False"
"seint346";"21";"False"
"seint346";"23";"False"
"seint346";"69";"False"
"seint346";"80";"False"
"seint346";"119";"True"
"seint347";"20";"False"
"seint347";"21";"False"
"seint347";"23";"False"
"seint347";"69";"False"
"seint347";"80";"False"
"seint347";"119";"False"
"seint348";"20";"False"
"seint348";"21";"False"
"seint348";"23";"False"
"seint348";"69";"False"
"seint348";"80";"False"
"seint348";"119";"False"
"seint349";"20";"False"
"seint349";"21";"False"
"seint349";"23";"False"
"seint349";"69";"False"
"seint349";"80";"False"
"seint349";"119";"False"
"seint3558";"20";"False"
"seint3558";"21";"False"
"seint3558";"23";"False"
"seint3558";"69";"False"
"seint3558";"80";"False"
"seint3558";"119";"False"
"seint3559";"20";"False"
"seint3559";"21";"False"
"seint3559";"23";"False"
"seint3559";"69";"False"
"seint3559";"80";"False"
"seint3559";"119";"False"
"seint3560";"20";"False"
"seint3560";"21";"False"
"seint3560";"23";"False"
"seint3560";"69";"False"
"seint3560";"80";"True"
"seint3560";"119";"False"
"seint3561";"20";"False"
"seint3561";"21";"False"
"seint3561";"23";"False"
"seint3561";"69";"False"
"seint3561";"80";"False"
"seint3561";"119";"False"
"seint3562";"20";"False"
"seint3562";"21";"False"
"seint3562";"23";"False"
"seint3562";"69";"False"
"seint3562";"80";"False"
"seint3562";"119";"False"
"seint3576";"20";"False"
"seint3576";"21";"False"
"seint3576";"23";"False"
"seint3576";"69";"False"
"seint3576";"80";"True"
"seint3576";"119";"False"
"seint3577";"20";"False"
"seint3577";"21";"False"
"seint3577";"23";"False"
"seint3577";"69";"False"
"seint3577";"80";"False"
"seint3577";"119";"False"
"seint3578";"20";"False"
"seint3578";"21";"False"
"seint3578";"23";"False"
"seint3578";"69";"False"
"seint3578";"80";"False"
"seint3578";"119";"False"
"seint3579";"20";"False"
"seint3579";"21";"False"
"seint3579";"23";"False"
"seint3579";"69";"False"
"seint3579";"80";"False"
"seint3579";"119";"False"
"seint3580";"20";"False"
"seint3580";"21";"False"
"seint3580";"23";"False"
"seint3580";"69";"False"
"seint3580";"80";"False"
"seint3580";"119";"False"
"seint3581";"20";"False"
"seint3581";"21";"False"
"seint3581";"23";"False"
"seint3581";"69";"False"
"seint3581";"80";"False"
"seint3581";"119";"False"
"seint3582";"20";"False"
"seint3582";"21";"False"
"seint3582";"23";"False"
"seint3582";"69";"False"
"seint3582";"80";"True"
"seint3582";"119";"False"
"seint3584";"20";"False"
"seint3584";"21";"False"
"seint3584";"23";"False"
"seint3584";"69";"False"
"seint3584";"80";"False"
"seint3584";"119";"False"
"seint3588";"20";"False"
"seint3588";"21";"False"
"seint3588";"23";"False"
"seint3588";"69";"False"
"seint3588";"80";"True"
"seint3588";"119";"False"
"seint3589";"20";"False"
"seint3589";"21";"False"
"seint3589";"23";"False"
"seint3589";"69";"False"
"seint3589";"80";"False"
"seint3589";"119";"False"
"seint3590";"20";"False"
"seint3590";"21";"False"
"seint3590";"23";"False"
"seint3590";"69";"False"
"seint3590";"80";"False"
"seint3590";"119";"False"
"seint3592";"20";"False"
"seint3592";"21";"False"
"seint3592";"23";"False"
"seint3592";"69";"False"
"seint3592";"80";"False"
"seint3592";"119";"False"
"seint3593";"20";"False"
"seint3593";"21";"False"
"seint3593";"23";"False"
"seint3593";"69";"False"
"seint3593";"80";"False"
"seint3593";"119";"False"
"seint3596";"20";"False"
"seint3596";"21";"False"
"seint3596";"23";"False"
"seint3596";"69";"False"
"seint3596";"80";"True"
"seint3596";"119";"False"
"seint3598";"20";"False"
"seint3598";"21";"False"
"seint3598";"23";"False"
"seint3598";"69";"False"
"seint3598";"80";"False"
"seint3598";"119";"False"
"seint3599";"20";"False"
"seint3599";"21";"False"
"seint3599";"23";"False"
"seint3599";"69";"False"
"seint3599";"80";"False"
"seint3599";"119";"False"
"seint3600";"20";"False"
"seint3600";"21";"False"
"seint3600";"23";"False"
"seint3600";"69";"False"
"seint3600";"80";"False"
"seint3600";"119";"False"
"seint3606";"20";"False"
"seint3606";"21";"False"
"seint3606";"23";"False"
"seint3606";"69";"False"
"seint3606";"80";"False"
"seint3606";"119";"False"
"seint3607";"20";"False"
"seint3607";"21";"False"
"seint3607";"23";"False"
"seint3607";"69";"False"
"seint3607";"80";"False"
"seint3607";"119";"False"
"seint3614";"20";"False"
"seint3614";"21";"False"
"seint3614";"23";"False"
"seint3614";"69";"False"
"seint3614";"80";"False"
"seint3614";"119";"False"
"seint3615";"20";"False"
"seint3615";"21";"False"
"seint3615";"23";"False"
"seint3615";"69";"False"
"seint3615";"80";"False"
"seint3615";"119";"False"
"seint3616";"20";"False"
"seint3616";"21";"False"
"seint3616";"23";"False"
"seint3616";"69";"False"
"seint3616";"80";"False"
"seint3616";"119";"False"
"seint3617";"20";"False"
"seint3617";"21";"False"
"seint3617";"23";"False"
"seint3617";"69";"False"
"seint3617";"80";"True"
"seint3617";"119";"False"
"seint3618";"20";"False"
"seint3618";"21";"False"
"seint3618";"23";"False"
"seint3618";"69";"False"
"seint3618";"80";"True"
"seint3618";"119";"False"
"seint3619";"20";"False"
"seint3619";"21";"False"
"seint3619";"23";"False"
"seint3619";"69";"False"
"seint3619";"80";"True"
"seint3619";"119";"False"
"seint3620";"20";"False"
"seint3620";"21";"False"
"seint3620";"23";"False"
"seint3620";"69";"False"
"seint3620";"80";"False"
"seint3620";"119";"False"
"seint3621";"20";"False"
"seint3621";"21";"False"
"seint3621";"23";"False"
"seint3621";"69";"False"
"seint3621";"80";"False"
"seint3621";"119";"False"
"seint3622";"20";"False"
"seint3622";"21";"False"
"seint3622";"23";"False"
"seint3622";"69";"False"
"seint3622";"80";"False"
"seint3622";"119";"False"
"seint3623";"20";"False"
"seint3623";"21";"False"
"seint3623";"23";"False"
"seint3623";"69";"False"
"seint3623";"80";"False"
"seint3623";"119";"False"
"seint3624";"20";"False"
"seint3624";"21";"False"
"seint3624";"23";"False"
"seint3624";"69";"False"
"seint3624";"80";"False"
"seint3624";"119";"False"
"seint3626";"20";"False"
"seint3626";"21";"False"
"seint3626";"23";"False"
"seint3626";"69";"False"
"seint3626";"80";"False"
"seint3626";"119";"False"
"seint3627";"20";"False"
"seint3627";"21";"False"
"seint3627";"23";"False"
"seint3627";"69";"False"
"seint3627";"80";"False"
"seint3627";"119";"False"
"seint3628";"20";"False"
"seint3628";"21";"False"
"seint3628";"23";"False"
"seint3628";"69";"False"
"seint3628";"80";"True"
"seint3628";"119";"False"
"seint3630";"20";"False"
"seint3630";"21";"False"
"seint3630";"23";"False"
"seint3630";"69";"False"
"seint3630";"80";"True"
"seint3630";"119";"False"
"seint3632";"20";"False"
"seint3632";"21";"False"
"seint3632";"23";"False"
"seint3632";"69";"False"
"seint3632";"80";"False"
"seint3632";"119";"False"
"seint3634";"20";"False"
"seint3634";"21";"False"
"seint3634";"23";"False"
"seint3634";"69";"False"
"seint3634";"80";"False"
"seint3634";"119";"False"
"seint3635";"20";"False"
"seint3635";"21";"False"
"seint3635";"23";"False"
"seint3635";"69";"False"
"seint3635";"80";"False"
"seint3635";"119";"False"
"seint3636";"20";"False"
"seint3636";"21";"False"
"seint3636";"23";"False"
"seint3636";"69";"False"
"seint3636";"80";"False"
"seint3636";"119";"False"
"seint3642";"20";"False"
"seint3642";"21";"False"
"seint3642";"23";"False"
"seint3642";"69";"False"
"seint3642";"80";"False"
"seint3642";"119";"False"
"seint3644";"20";"False"
"seint3644";"21";"False"
"seint3644";"23";"False"
"seint3644";"69";"False"
"seint3644";"80";"False"
"seint3644";"119";"False"
"seint3650";"20";"False"
"seint3650";"21";"False"
"seint3650";"23";"False"
"seint3650";"69";"False"
"seint3650";"80";"False"
"seint3650";"119";"False"
"seint3651";"20";"False"
"seint3651";"21";"False"
"seint3651";"23";"False"
"seint3651";"69";"False"
"seint3651";"80";"False"
"seint3651";"119";"False"
"seint3652";"20";"False"
"seint3652";"21";"False"
"seint3652";"23";"False"
"seint3652";"69";"False"
"seint3652";"80";"False"
"seint3652";"119";"False"
"seint3653";"20";"False"
"seint3653";"21";"False"
"seint3653";"23";"False"
"seint3653";"69";"False"
"seint3653";"80";"False"
"seint3653";"119";"False"
"seint3655";"20";"False"
"seint3655";"21";"False"
"seint3655";"23";"False"
"seint3655";"69";"False"
"seint3655";"80";"False"
"seint3655";"119";"False"
"seint3660";"20";"False"
"seint3660";"21";"False"
"seint3660";"23";"False"
"seint3660";"69";"False"
"seint3660";"80";"True"
"seint3660";"119";"False"
"seint3661";"20";"False"
"seint3661";"21";"False"
"seint3661";"23";"False"
"seint3661";"69";"False"
"seint3661";"80";"True"
"seint3661";"119";"False"
"seint3666";"20";"False"
"seint3666";"21";"False"
"seint3666";"23";"False"
"seint3666";"69";"False"
"seint3666";"80";"False"
"seint3666";"119";"False"
"seint3667";"20";"False"
"seint3667";"21";"False"
"seint3667";"23";"False"
"seint3667";"69";"False"
"seint3667";"80";"False"
"seint3667";"119";"False"
"seint3668";"20";"False"
"seint3668";"21";"False"
"seint3668";"23";"False"
"seint3668";"69";"False"
"seint3668";"80";"True"
"seint3668";"119";"False"
"seint3669";"20";"False"
"seint3669";"21";"False"
"seint3669";"23";"False"
"seint3669";"69";"False"
"seint3669";"80";"False"
"seint3669";"119";"False"
"seint3670";"20";"False"
"seint3670";"21";"False"
"seint3670";"23";"False"
"seint3670";"69";"False"
"seint3670";"80";"False"
"seint3670";"119";"False"
"seint3672";"20";"False"
"seint3672";"21";"False"
"seint3672";"23";"False"
"seint3672";"69";"False"
"seint3672";"80";"False"
"seint3672";"119";"False"
"seint3673";"20";"False"
"seint3673";"21";"False"
"seint3673";"23";"False"
"seint3673";"69";"False"
"seint3673";"80";"False"
"seint3673";"119";"False"
"seint3674";"20";"False"
"seint3674";"21";"False"
"seint3674";"23";"False"
"seint3674";"69";"False"
"seint3674";"80";"True"
"seint3674";"119";"False"
"seint3681";"20";"False"
"seint3681";"21";"False"
"seint3681";"23";"False"
"seint3681";"69";"False"
"seint3681";"80";"False"
"seint3681";"119";"False"
"seint3682";"20";"False"
"seint3682";"21";"False"
"seint3682";"23";"False"
"seint3682";"69";"False"
"seint3682";"80";"False"
"seint3682";"119";"False"
"seint3684";"20";"False"
"seint3684";"21";"False"
"seint3684";"23";"False"
"seint3684";"69";"False"
"seint3684";"80";"False"
"seint3684";"119";"False"
"seint3685";"20";"False"
"seint3685";"21";"False"
"seint3685";"23";"False"
"seint3685";"69";"False"
"seint3685";"80";"False"
"seint3685";"119";"False"
"seint3686";"20";"False"
"seint3686";"21";"False"
"seint3686";"23";"False"
"seint3686";"69";"False"
"seint3686";"80";"True"
"seint3686";"119";"False"
"seint3688";"20";"False"
"seint3688";"21";"False"
"seint3688";"23";"False"
"seint3688";"69";"False"
"seint3688";"80";"False"
"seint3688";"119";"False"
"seint3689";"20";"False"
"seint3689";"21";"False"
"seint3689";"23";"False"
"seint3689";"69";"False"
"seint3689";"80";"False"
"seint3689";"119";"False"
"seint3690";"20";"False"
"seint3690";"21";"False"
"seint3690";"23";"False"
"seint3690";"69";"False"
"seint3690";"80";"False"
"seint3690";"119";"False"
"seint3691";"20";"False"
"seint3691";"21";"False"
"seint3691";"23";"False"
"seint3691";"69";"False"
"seint3691";"80";"False"
"seint3691";"119";"False"
"seint454";"20";"False"
"seint454";"21";"False"
"seint454";"23";"False"
"seint454";"69";"False"
"seint454";"80";"True"
"seint454";"119";"False"
"seint5004";"20";"False"
"seint5004";"21";"False"
"seint5004";"23";"False"
"seint5004";"69";"False"
"seint5004";"80";"False"
"seint5004";"119";"False"
"seint5005";"20";"False"
"seint5005";"21";"False"
"seint5005";"23";"False"
"seint5005";"69";"False"
"seint5005";"80";"False"
"seint5005";"119";"False"
"seint641";"20";"False"
"seint641";"21";"False"
"seint641";"23";"False"
"seint641";"69";"False"
"seint641";"80";"True"
"seint641";"119";"False"
"seint651";"20";"False"
"seint651";"21";"False"
"seint651";"23";"False"
"seint651";"69";"False"
"seint651";"80";"True"
"seint651";"119";"False"
"seint654";"20";"False"
"seint654";"21";"False"
"seint654";"23";"False"
"seint654";"69";"False"
"seint654";"80";"True"
"seint654";"119";"False"
"seint660";"20";"False"
"seint660";"21";"False"
"seint660";"23";"False"
"seint660";"69";"False"
"seint660";"80";"True"
"seint660";"119";"False"
"seint665";"20";"False"
"seint665";"21";"False"
"seint665";"23";"False"
"seint665";"69";"False"
"seint665";"80";"True"
"seint665";"119";"False"
"seint666";"20";"False"
"seint666";"21";"False"
"seint666";"23";"False"
"seint666";"69";"False"
"seint666";"80";"False"
"seint666";"119";"False"
"seint675";"20";"False"
"seint675";"21";"False"
"seint675";"23";"False"
"seint675";"69";"False"
"seint675";"80";"False"
"seint675";"119";"False"
"seint676";"20";"False"
"seint676";"21";"False"
"seint676";"23";"False"
"seint676";"69";"False"
"seint676";"80";"True"
"seint676";"119";"False"
"seint709";"20";"False"
"seint709";"21";"True"
"seint709";"23";"False"
"seint709";"69";"False"
"seint709";"80";"True"
"seint709";"119";"False"
"seint711";"20";"False"
"seint711";"21";"True"
"seint711";"23";"False"
"seint711";"69";"False"
"seint711";"80";"True"
"seint711";"119";"False"
"seint712";"20";"False"
"seint712";"21";"False"
"seint712";"23";"False"
"seint712";"69";"False"
"seint712";"80";"False"
"seint712";"119";"False"
"seint716";"20";"False"
"seint716";"21";"False"
"seint716";"23";"False"
"seint716";"69";"False"
"seint716";"80";"True"
"seint716";"119";"False"
"seint71";"20";"False"
"seint71";"21";"False"
"seint71";"23";"False"
"seint71";"69";"False"
"seint71";"80";"True"
"seint71";"119";"False"
"seint72";"20";"False"
"seint72";"21";"False"
"seint72";"23";"False"
"seint72";"69";"False"
"seint72";"80";"False"
"seint72";"119";"False"
"seint814";"20";"False"
"seint814";"21";"False"
"seint814";"23";"False"
"seint814";"69";"False"
"seint814";"80";"False"
"seint814";"119";"False"
"seint846";"20";"False"
"seint846";"21";"False"
"seint846";"23";"False"
"seint846";"69";"False"
"seint846";"80";"False"
"seint846";"119";"False"
"seint877";"20";"False"
"seint877";"21";"False"
"seint877";"23";"False"
"seint877";"69";"False"
"seint877";"80";"True"
"seint877";"119";"False"
"seint878";"20";"False"
"seint878";"21";"False"
"seint878";"23";"False"
"seint878";"69";"False"
"seint878";"80";"False"
"seint878";"119";"False"
"seint884";"20";"False"
"seint884";"21";"False"
"seint884";"23";"False"
"seint884";"69";"False"
"seint884";"80";"False"
"seint884";"119";"False"
"seint885";"20";"False"
"seint885";"21";"False"
"seint885";"23";"False"
"seint885";"69";"False"
"seint885";"80";"False"
"seint885";"119";"False"
"seint9065";"20";"False"
"seint9065";"21";"False"
"seint9065";"23";"False"
"seint9065";"69";"False"
"seint9065";"80";"True"
"seint9065";"119";"False"
"seint9066";"20";"False"
"seint9066";"21";"False"
"seint9066";"23";"False"
"seint9066";"69";"False"
"seint9066";"80";"False"
"seint9066";"119";"False"
"seint9067";"20";"False"
"seint9067";"21";"False"
"seint9067";"23";"False"
"seint9067";"69";"False"
"seint9067";"80";"False"
"seint9067";"119";"False"
"seint9068";"20";"False"
"seint9068";"21";"False"
"seint9068";"23";"False"
"seint9068";"69";"False"
"seint9068";"80";"False"
"seint9068";"119";"False"
"seint9069";"20";"False"
"seint9069";"21";"False"
"seint9069";"23";"False"
"seint9069";"69";"False"
"seint9069";"80";"False"
"seint9069";"119";"False"
"seint9080";"20";"False"
"seint9080";"21";"False"
"seint9080";"23";"False"
"seint9080";"69";"False"
"seint9080";"80";"False"
"seint9080";"119";"False"
"seint9089";"20";"False"
"seint9089";"21";"False"
"seint9089";"23";"False"
"seint9089";"69";"False"
"seint9089";"80";"True"
"seint9089";"119";"False"
"seint921";"20";"False"
"seint921";"21";"False"
"seint921";"23";"False"
"seint921";"69";"False"
"seint921";"80";"False"
"seint921";"119";"False"
"seint923";"20";"False"
"seint923";"21";"False"
"seint923";"23";"False"
"seint923";"69";"False"
"seint923";"80";"True"
"seint923";"119";"False"
"seint965";"20";"False"
"seint965";"21";"False"
"seint965";"23";"False"
"seint965";"69";"False"
"seint965";"80";"True"
"seint965";"119";"False"
"seint967";"20";"False"
"seint967";"21";"False"
"seint967";"23";"False"
"seint967";"69";"False"
"seint967";"80";"True"
"seint967";"119";"False"
"seint968";"20";"False"
"seint968";"21";"False"
"seint968";"23";"False"
"seint968";"69";"False"
"seint968";"80";"True"
"seint968";"119";"False"
"tzint1";"20";"False"
"tzint1";"21";"False"
"tzint1";"23";"False"
"tzint1";"69";"False"
"tzint1";"80";"True"
"tzint1";"119";"False"
"usdnt1005";"20";"False"
"usdnt1005";"21";"False"
"usdnt1005";"23";"False"
"usdnt1005";"69";"False"
"usdnt1005";"80";"False"
"usdnt1005";"119";"False"
"usint105";"20";"False"
"usint105";"21";"False"
"usint105";"23";"False"
"usint105";"69";"False"
"usint105";"80";"True"
"usint105";"119";"False"
"usint108";"20";"False"
"usint108";"21";"False"
"usint108";"23";"False"
"usint108";"69";"False"
"usint108";"80";"True"
"usint108";"119";"False"
"usint109";"20";"False"
"usint109";"21";"False"
"usint109";"23";"False"
"usint109";"69";"False"
"usint109";"80";"False"
"usint109";"119";"False"
"usint111";"20";"False"
"usint111";"21";"False"
"usint111";"23";"False"
"usint111";"69";"False"
"usint111";"80";"True"
"usint111";"119";"False"
"usint145";"20";"False"
"usint145";"21";"False"
"usint145";"23";"False"
"usint145";"69";"False"
"usint145";"80";"True"
"usint145";"119";"False"
"usint184";"20";"False"
"usint184";"21";"False"
"usint184";"23";"False"
"usint184";"69";"False"
"usint184";"80";"True"
"usint184";"119";"False"
"usint199";"20";"False"
"usint199";"21";"False"
"usint199";"23";"False"
"usint199";"69";"False"
"usint199";"80";"True"
"usint199";"119";"False"
"usint1";"20";"False"
"usint1";"21";"False"
"usint1";"23";"False"
"usint1";"69";"False"
"usint1";"80";"False"
"usint1";"119";"False"
"usint214";"20";"False"
"usint214";"21";"False"
"usint214";"23";"False"
"usint214";"69";"False"
"usint214";"80";"True"
"usint214";"119";"False"
"vas01";"20";"False"
"vas01";"21";"False"
"vas01";"23";"False"
"vas01";"69";"False"
"vas01";"80";"False"
"vas01";"119";"False"
"wtsap03";"20";"False"
"wtsap03";"21";"False"
"wtsap03";"23";"False"
"wtsap03";"69";"False"
"wtsap03";"80";"False"
"wtsap03";"119";"False"
"wtsap08";"20";"False"
"wtsap08";"21";"False"
"wtsap08";"23";"False"
"wtsap08";"69";"False"
"wtsap08";"80";"False"
"wtsap08";"119";"False"
"zadlns4";"20";"False"
"zadlns4";"21";"False"
"zadlns4";"23";"False"
"zadlns4";"69";"False"
"zadlns4";"80";"True"
"zadlns4";"119";"False"
"zaint53";"20";"False"
"zaint53";"21";"False"
"zaint53";"23";"False"
"zaint53";"69";"False"
"zaint53";"80";"False"
"zaint53";"119";"False"
"zaint54";"20";"False"
"zaint54";"21";"False"
"zaint54";"23";"False"
"zaint54";"69";"False"
"zaint54";"80";"False"
"zaint54";"119";"False"
"zaint67";"20";"False"
"zaint67";"21";"False"
"zaint67";"23";"False"
"zaint67";"69";"False"
"zaint67";"80";"True"
"zaint67";"119";"False"
"zaint73";"20";"False"
"zaint73";"21";"True"
"zaint73";"23";"False"
"zaint73";"69";"False"
"zaint73";"80";"True"
"zaint73";"119";"False"
"zaint74";"20";"False"
"zaint74";"21";"True"
"zaint74";"23";"False"
"zaint74";"69";"False"
"zaint74";"80";"True"
"zaint74";"119";"False"
"zaint77";"20";"False"
"zaint77";"21";"False"
"zaint77";"23";"False"
"zaint77";"69";"False"
"zaint77";"80";"True"
"zaint77";"119";"False"
"zaint80";"20";"False"
"zaint80";"21";"False"
"zaint80";"23";"False"
"zaint80";"69";"False"
"zaint80";"80";"True"
"zaint80";"119";"False"
"zaint83";"20";"False"
"zaint83";"21";"False"
"zaint83";"23";"False"
"zaint83";"69";"False"
"zaint83";"80";"False"
"zaint83";"119";"False"
