"MachineName";"Publish";"Protocol";"Store";"AddressFamily";"State";"ifIndex";"Caption";"Description";"ElementName";"InstanceID";"AdminDistance";"DestinationAddress";"IsStatic";"RouteMetric";"TypeOfRoute";"CompartmentId";"DestinationPrefix";"InterfaceAlias";"InterfaceIndex";"InterfaceMetric";"NextHop";"PreferredLifetime";"ValidLifetime";"PSComputerName"
"inint2";"No";"Local";"ActiveStore";"IPv4";"3";;;;";:8>:8=@8<??9=<55=55:8:8:8:55;";;;;"256";"3";"1";"10.40.36.255/32";"Production";"3";"0.0.0.0";"10675199.02:48:05.4775807";"10675199.02:48:05.4775807";
"inint2";"No";"Local";"ActiveStore";"IPv4";"3";;;;";:8>:8=@8A:9=<55=55:8:8:8:55;";;;;"256";"3";"1";"10.40.36.70/32";"Production";"3";"0.0.0.0";"10675199.02:48:05.4775807";"10675199.02:48:05.4775807";
"inint2";"No";"Local";"ActiveStore";"IPv4";"3";;;;";:8>:8=@8:9<>55=55:8:8:8:55;";;;;"256";"3";"1";"10.40.36.0/24";"Production";"3";"0.0.0.0";"10675199.02:48:05.4775807";"10675199.02:48:05.4775807";
"inint2";"No";"NetMgmt";"ActiveStore";"IPv4";"3";;;;":8:8:8:9:55=55;:8>:8=@8@?55;";;;;"256";"3";"1";"0.0.0.0/0";"Production";"3";"10.40.36.65";"10675199.02:48:05.4775807";"10675199.02:48:05.4775807";
"inint2";"No";"Local";"ActiveStore";"IPv6";"1";;;;"pp::DD9B55;55DD55;";;;;"256";"3";"1";"ff00::/8";"Loopback Pseudo-Interface 1";"1";"::";"10675199.02:48:05.4775807";"10675199.02:48:05.4775807";
"inint2";"No";"Local";"ActiveStore";"IPv6";"1";;;;"DD;9;<B55;55DD55;";;;;"256";"3";"1";"::1/128";"Loopback Pseudo-Interface 1";"1";"::";"10675199.02:48:05.4775807";"10675199.02:48:05.4775807";
"inint31";"No";"Local";"ActiveStore";"IPv4";"2";;;;"<??8<??8<??8<??9=<55<55:8:8:8:55;";;;;"256";"3";"1";"255.255.255.255/32";"Ethernet1";"2";"0.0.0.0";"10675199.02:48:05.4775807";"10675199.02:48:05.4775807";
"inint31";"No";"Local";"ActiveStore";"IPv4";"4";;;;"<??8<??8<??8<??9=<55>55:8:8:8:55;";;;;"256";"3";"1";"255.255.255.255/32";"Prod";"4";"0.0.0.0";"10675199.02:48:05.4775807";"10675199.02:48:05.4775807";
"inint31";"No";"Local";"ActiveStore";"IPv4";"1";;;;"<??8<??8<??8<??9=<55;55:8:8:8:55;";;;;"256";"3";"1";"255.255.255.255/32";"Loopback Pseudo-Interface 1";"1";"0.0.0.0";"10675199.02:48:05.4775807";"10675199.02:48:05.4775807";
"inint31";"No";"Local";"ActiveStore";"IPv4";"2";;;;"<<>8:8:8:9>55<55:8:8:8:55;";;;;"256";"3";"1";"224.0.0.0/4";"Ethernet1";"2";"0.0.0.0";"10675199.02:48:05.4775807";"10675199.02:48:05.4775807";
"inint31";"No";"Local";"ActiveStore";"IPv4";"4";;;;"<<>8:8:8:9>55>55:8:8:8:55;";;;;"256";"3";"1";"224.0.0.0/4";"Prod";"4";"0.0.0.0";"10675199.02:48:05.4775807";"10675199.02:48:05.4775807";
"inint31";"No";"Local";"ActiveStore";"IPv4";"1";;;;"<<>8:8:8:9>55;55:8:8:8:55;";;;;"256";"3";"1";"224.0.0.0/4";"Loopback Pseudo-Interface 1";"1";"0.0.0.0";"10675199.02:48:05.4775807";"10675199.02:48:05.4775807";
"inint31";"No";"Local";"ActiveStore";"IPv4";"1";;;;";<A8<??8<??8<??9=<55;55:8:8:8:55;";;;;"256";"3";"1";"127.255.255.255/32";"Loopback Pseudo-Interface 1";"1";"0.0.0.0";"10675199.02:48:05.4775807";"10675199.02:48:05.4775807";
"inint31";"No";"Local";"ActiveStore";"IPv4";"1";;;;";<A8:8:8;9=<55;55:8:8:8:55;";;;;"256";"3";"1";"127.0.0.1/32";"Loopback Pseudo-Interface 1";"1";"0.0.0.0";"10675199.02:48:05.4775807";"10675199.02:48:05.4775807";
"inint31";"No";"Local";"ActiveStore";"IPv4";"1";;;;";<A8:8:8:9B55;55:8:8:8:55;";;;;"256";"3";"1";"127.0.0.0/8";"Loopback Pseudo-Interface 1";"1";"0.0.0.0";"10675199.02:48:05.4775807";"10675199.02:48:05.4775807";
"inint31";"No";"Local";"ActiveStore";"IPv4";"4";;;;";:8>:8=@8<??9=<55>55:8:8:8:55;";;;;"256";"3";"1";"10.40.36.255/32";"Prod";"4";"0.0.0.0";"10675199.02:48:05.4775807";"10675199.02:48:05.4775807";
"inint31";"No";"Local";"ActiveStore";"IPv4";"4";;;;";:8>:8=@8A;9=<55>55:8:8:8:55;";;;;"256";"3";"1";"10.40.36.71/32";"Prod";"4";"0.0.0.0";"10675199.02:48:05.4775807";"10675199.02:48:05.4775807";
"inint31";"No";"Local";"ActiveStore";"IPv4";"4";;;;";:8>:8=@8:9<>55>55:8:8:8:55;";;;;"256";"3";"1";"10.40.36.0/24";"Prod";"4";"0.0.0.0";"10675199.02:48:05.4775807";"10675199.02:48:05.4775807";
"inint31";"No";"Local";"ActiveStore";"IPv4";"2";;;;";:8>:8==8;<A9=<55<55:8:8:8:55;";;;;"256";"3";"1";"10.40.33.127/32";"Ethernet1";"2";"0.0.0.0";"10675199.02:48:05.4775807";"10675199.02:48:05.4775807";
"inint31";"No";"Local";"ActiveStore";"IPv4";"2";;;;";:8>:8==8>A9=<55<55:8:8:8:55;";;;;"256";"3";"1";"10.40.33.47/32";"Ethernet1";"2";"0.0.0.0";"10675199.02:48:05.4775807";"10675199.02:48:05.4775807";
"inint31";"No";"Local";"ActiveStore";"IPv4";"2";;;;";:8>:8==8:9<?55<55:8:8:8:55;";;;;"256";"3";"1";"10.40.33.0/25";"Ethernet1";"2";"0.0.0.0";"10675199.02:48:05.4775807";"10675199.02:48:05.4775807";
"inint31";"No";"NetMgmt";"ActiveStore";"IPv4";"4";;;;":8:8:8:9:55>55;:8>:8=@8@?55;";;;;"256";"3";"1";"0.0.0.0/0";"Prod";"4";"10.40.36.65";"10675199.02:48:05.4775807";"10675199.02:48:05.4775807";
"inint31";"No";"Local";"ActiveStore";"IPv6";"1";;;;"pp::DD9B55;55DD55;";;;;"256";"3";"1";"ff00::/8";"Loopback Pseudo-Interface 1";"1";"::";"10675199.02:48:05.4775807";"10675199.02:48:05.4775807";
"inint31";"No";"Local";"ActiveStore";"IPv6";"1";;;;"DD;9;<B55;55DD55;";;;;"256";"3";"1";"::1/128";"Loopback Pseudo-Interface 1";"1";"::";"10675199.02:48:05.4775807";"10675199.02:48:05.4775807";
"inint79";"No";"Local";"ActiveStore";"IPv4";"Alive";"5";;;;"<??8<??8<??8<??9=<55?55:8:8:8:55;";;;;"256";"3";"1";"255.255.255.255/32";"Ethernet0";"5";"25";"0.0.0.0";"10675199.02:48:05.4775807";"10675199.02:48:05.4775807";
"inint79";"No";"Local";"ActiveStore";"IPv4";"Alive";"1";;;;"<??8<??8<??8<??9=<55;55:8:8:8:55;";;;;"256";"3";"1";"255.255.255.255/32";"Loopback Pseudo-Interface 1";"1";"75";"0.0.0.0";"10675199.02:48:05.4775807";"10675199.02:48:05.4775807";
"inint79";"No";"Local";"ActiveStore";"IPv4";"Alive";"5";;;;"<<>8:8:8:9>55?55:8:8:8:55;";;;;"256";"3";"1";"224.0.0.0/4";"Ethernet0";"5";"25";"0.0.0.0";"10675199.02:48:05.4775807";"10675199.02:48:05.4775807";
"inint79";"No";"Local";"ActiveStore";"IPv4";"Alive";"1";;;;"<<>8:8:8:9>55;55:8:8:8:55;";;;;"256";"3";"1";"224.0.0.0/4";"Loopback Pseudo-Interface 1";"1";"75";"0.0.0.0";"10675199.02:48:05.4775807";"10675199.02:48:05.4775807";
"inint79";"No";"Local";"ActiveStore";"IPv4";"Alive";"1";;;;";<A8<??8<??8<??9=<55;55:8:8:8:55;";;;;"256";"3";"1";"127.255.255.255/32";"Loopback Pseudo-Interface 1";"1";"75";"0.0.0.0";"10675199.02:48:05.4775807";"10675199.02:48:05.4775807";
"inint79";"No";"Local";"ActiveStore";"IPv4";"Alive";"1";;;;";<A8:8:8;9=<55;55:8:8:8:55;";;;;"256";"3";"1";"127.0.0.1/32";"Loopback Pseudo-Interface 1";"1";"75";"0.0.0.0";"10675199.02:48:05.4775807";"10675199.02:48:05.4775807";
"inint79";"No";"Local";"ActiveStore";"IPv4";"Alive";"1";;;;";<A8:8:8:9B55;55:8:8:8:55;";;;;"256";"3";"1";"127.0.0.0/8";"Loopback Pseudo-Interface 1";"1";"75";"0.0.0.0";"10675199.02:48:05.4775807";"10675199.02:48:05.4775807";
"inint79";"No";"Local";"ActiveStore";"IPv4";"Alive";"5";;;;";:8>:8=@8<??9=<55?55:8:8:8:55;";;;;"256";"3";"1";"10.40.36.255/32";"Ethernet0";"5";"25";"0.0.0.0";"10675199.02:48:05.4775807";"10675199.02:48:05.4775807";
"inint79";"No";"Local";"ActiveStore";"IPv4";"Alive";"5";;;;";:8>:8=@8A=9=<55?55:8:8:8:55;";;;;"256";"3";"1";"10.40.36.73/32";"Ethernet0";"5";"25";"0.0.0.0";"10675199.02:48:05.4775807";"10675199.02:48:05.4775807";
"inint79";"No";"Local";"ActiveStore";"IPv4";"Alive";"5";;;;";:8>:8=@8:9<>55?55:8:8:8:55;";;;;"256";"3";"1";"10.40.36.0/24";"Ethernet0";"5";"25";"0.0.0.0";"10675199.02:48:05.4775807";"10675199.02:48:05.4775807";
"inint79";"No";"NetMgmt";"ActiveStore";"IPv4";"Alive";"5";;;;":8:8:8:9:55?55;:8>:8=@8@?55;";;;;"256";"3";"1";"0.0.0.0/0";"Ethernet0";"5";"25";"10.40.36.65";"10675199.02:48:05.4775807";"10675199.02:48:05.4775807";
"inint79";"No";"Local";"ActiveStore";"IPv6";"Alive";"1";;;;"pp::DD9B55;55DD55;";;;;"256";"3";"1";"ff00::/8";"Loopback Pseudo-Interface 1";"1";"75";"::";"10675199.02:48:05.4775807";"10675199.02:48:05.4775807";
"inint79";"No";"Local";"ActiveStore";"IPv6";"Alive";"1";;;;"DD;9;<B55;55DD55;";;;;"256";"3";"1";"::1/128";"Loopback Pseudo-Interface 1";"1";"75";"::";"10675199.02:48:05.4775807";"10675199.02:48:05.4775807";
"inint80";"No";"Local";"ActiveStore";"IPv4";"Alive";"6";;;;"<??8<??8<??8<??9=<55@55:8:8:8:55;";;;;"256";"3";"1";"255.255.255.255/32";"Production";"6";"1";"0.0.0.0";"10675199.02:48:05.4775807";"10675199.02:48:05.4775807";
"inint80";"No";"Local";"ActiveStore";"IPv4";"Alive";"22";;;;"<??8<??8<??8<??9=<55<<55:8:8:8:55;";;;;"256";"3";"1";"255.255.255.255/32";"Slot4 Port 3";"22";"5";"0.0.0.0";"10675199.02:48:05.4775807";"10675199.02:48:05.4775807";
"inint80";"No";"Local";"ActiveStore";"IPv4";"Alive";"18";;;;"<??8<??8<??8<??9=<55;B55:8:8:8:55;";;;;"256";"3";"1";"255.255.255.255/32";"em3";"18";"25";"0.0.0.0";"10675199.02:48:05.4775807";"10675199.02:48:05.4775807";
"inint80";"No";"Local";"ActiveStore";"IPv4";"Alive";"15";;;;"<??8<??8<??8<??9=<55;?55:8:8:8:55;";;;;"256";"3";"1";"255.255.255.255/32";"Slot4 Port 2";"15";"5";"0.0.0.0";"10675199.02:48:05.4775807";"10675199.02:48:05.4775807";
"inint80";"No";"Local";"ActiveStore";"IPv4";"Alive";"16";;;;"<??8<??8<??8<??9=<55;@55:8:8:8:55;";;;;"256";"3";"1";"255.255.255.255/32";"em4";"16";"25";"0.0.0.0";"10675199.02:48:05.4775807";"10675199.02:48:05.4775807";
"inint80";"No";"Local";"ActiveStore";"IPv4";"Alive";"5";;;;"<??8<??8<??8<??9=<55?55:8:8:8:55;";;;;"256";"3";"1";"255.255.255.255/32";"Slot4 Port 1";"5";"5";"0.0.0.0";"10675199.02:48:05.4775807";"10675199.02:48:05.4775807";
"inint80";"No";"Local";"ActiveStore";"IPv4";"Alive";"9";;;;"<??8<??8<??8<??9=<55C55:8:8:8:55;";;;;"256";"3";"1";"255.255.255.255/32";"em2";"9";"25";"0.0.0.0";"10675199.02:48:05.4775807";"10675199.02:48:05.4775807";
"inint80";"No";"Local";"ActiveStore";"IPv4";"Alive";"4";;;;"<??8<??8<??8<??9=<55>55:8:8:8:55;";;;;"256";"3";"1";"255.255.255.255/32";"em1";"4";"25";"0.0.0.0";"10675199.02:48:05.4775807";"10675199.02:48:05.4775807";
"inint80";"No";"Local";"ActiveStore";"IPv4";"Alive";"1";;;;"<??8<??8<??8<??9=<55;55:8:8:8:55;";;;;"256";"3";"1";"255.255.255.255/32";"Loopback Pseudo-Interface 1";"1";"75";"0.0.0.0";"10675199.02:48:05.4775807";"10675199.02:48:05.4775807";
"inint80";"No";"Local";"ActiveStore";"IPv4";"Alive";"6";;;;"<<>8:8:8:9>55@55:8:8:8:55;";;;;"256";"3";"1";"224.0.0.0/4";"Production";"6";"1";"0.0.0.0";"10675199.02:48:05.4775807";"10675199.02:48:05.4775807";
"inint80";"No";"Local";"ActiveStore";"IPv4";"Alive";"22";;;;"<<>8:8:8:9>55<<55:8:8:8:55;";;;;"256";"3";"1";"224.0.0.0/4";"Slot4 Port 3";"22";"5";"0.0.0.0";"10675199.02:48:05.4775807";"10675199.02:48:05.4775807";
"inint80";"No";"Local";"ActiveStore";"IPv4";"Alive";"18";;;;"<<>8:8:8:9>55;B55:8:8:8:55;";;;;"256";"3";"1";"224.0.0.0/4";"em3";"18";"25";"0.0.0.0";"10675199.02:48:05.4775807";"10675199.02:48:05.4775807";
"inint80";"No";"Local";"ActiveStore";"IPv4";"Alive";"15";;;;"<<>8:8:8:9>55;?55:8:8:8:55;";;;;"256";"3";"1";"224.0.0.0/4";"Slot4 Port 2";"15";"5";"0.0.0.0";"10675199.02:48:05.4775807";"10675199.02:48:05.4775807";
"inint80";"No";"Local";"ActiveStore";"IPv4";"Alive";"16";;;;"<<>8:8:8:9>55;@55:8:8:8:55;";;;;"256";"3";"1";"224.0.0.0/4";"em4";"16";"25";"0.0.0.0";"10675199.02:48:05.4775807";"10675199.02:48:05.4775807";
"inint80";"No";"Local";"ActiveStore";"IPv4";"Alive";"5";;;;"<<>8:8:8:9>55?55:8:8:8:55;";;;;"256";"3";"1";"224.0.0.0/4";"Slot4 Port 1";"5";"5";"0.0.0.0";"10675199.02:48:05.4775807";"10675199.02:48:05.4775807";
"inint80";"No";"Local";"ActiveStore";"IPv4";"Alive";"9";;;;"<<>8:8:8:9>55C55:8:8:8:55;";;;;"256";"3";"1";"224.0.0.0/4";"em2";"9";"25";"0.0.0.0";"10675199.02:48:05.4775807";"10675199.02:48:05.4775807";
"inint80";"No";"Local";"ActiveStore";"IPv4";"Alive";"4";;;;"<<>8:8:8:9>55>55:8:8:8:55;";;;;"256";"3";"1";"224.0.0.0/4";"em1";"4";"25";"0.0.0.0";"10675199.02:48:05.4775807";"10675199.02:48:05.4775807";
"inint80";"No";"Local";"ActiveStore";"IPv4";"Alive";"1";;;;"<<>8:8:8:9>55;55:8:8:8:55;";;;;"256";"3";"1";"224.0.0.0/4";"Loopback Pseudo-Interface 1";"1";"75";"0.0.0.0";"10675199.02:48:05.4775807";"10675199.02:48:05.4775807";
"inint80";"No";"Local";"ActiveStore";"IPv4";"Alive";"1";;;;";<A8<??8<??8<??9=<55;55:8:8:8:55;";;;;"256";"3";"1";"127.255.255.255/32";"Loopback Pseudo-Interface 1";"1";"75";"0.0.0.0";"10675199.02:48:05.4775807";"10675199.02:48:05.4775807";
"inint80";"No";"Local";"ActiveStore";"IPv4";"Alive";"1";;;;";<A8:8:8;9=<55;55:8:8:8:55;";;;;"256";"3";"1";"127.0.0.1/32";"Loopback Pseudo-Interface 1";"1";"75";"0.0.0.0";"10675199.02:48:05.4775807";"10675199.02:48:05.4775807";
"inint80";"No";"Local";"ActiveStore";"IPv4";"Alive";"1";;;;";<A8:8:8:9B55;55:8:8:8:55;";;;;"256";"3";"1";"127.0.0.0/8";"Loopback Pseudo-Interface 1";"1";"75";"0.0.0.0";"10675199.02:48:05.4775807";"10675199.02:48:05.4775807";
"inint80";"No";"Local";"ActiveStore";"IPv4";"Alive";"6";;;;";:8@;8A8;<A9=<55@55:8:8:8:55;";;;;"256";"3";"1";"10.61.7.127/32";"Production";"6";"1";"0.0.0.0";"10675199.02:48:05.4775807";"10675199.02:48:05.4775807";
"inint80";"No";"Local";"ActiveStore";"IPv4";"Alive";"6";;;;";:8@;8A8B9=<55@55:8:8:8:55;";;;;"256";"3";"1";"10.61.7.8/32";"Production";"6";"1";"0.0.0.0";"10675199.02:48:05.4775807";"10675199.02:48:05.4775807";
"inint80";"No";"Local";"ActiveStore";"IPv4";"Alive";"6";;;;";:8@;8A8:9<?55@55:8:8:8:55;";;;;"256";"3";"1";"10.61.7.0/25";"Production";"6";"1";"0.0.0.0";"10675199.02:48:05.4775807";"10675199.02:48:05.4775807";
"inint80";"No";"NetMgmt";"ActiveStore";"IPv4";"Alive";"6";;;;":8:8:8:9:55@55;:8@;8A8;55;";;;;"256";"3";"1";"0.0.0.0/0";"Production";"6";"1";"10.61.7.1";"10675199.02:48:05.4775807";"10675199.02:48:05.4775807";
"inint80";"No";"Local";"ActiveStore";"IPv6";"Alive";"1";;;;"pp::DD9B55;55DD55;";;;;"256";"3";"1";"ff00::/8";"Loopback Pseudo-Interface 1";"1";"75";"::";"10675199.02:48:05.4775807";"10675199.02:48:05.4775807";
"inint80";"No";"Local";"ActiveStore";"IPv6";"Alive";"1";;;;"DD;9;<B55;55DD55;";;;;"256";"3";"1";"::1/128";"Loopback Pseudo-Interface 1";"1";"75";"::";"10675199.02:48:05.4775807";"10675199.02:48:05.4775807";
"inint84";"No";"Local";"ActiveStore";"IPv4";"Alive";"8";;;;"<??8<??8<??8<??9=<55B55:8:8:8:55;";;;;"256";"3";"1";"255.255.255.255/32";"Backup";"8";"15";"0.0.0.0";"10675199.02:48:05.4775807";"10675199.02:48:05.4775807";
"inint84";"No";"Local";"ActiveStore";"IPv4";"Alive";"16";;;;"<??8<??8<??8<??9=<55;@55:8:8:8:55;";;;;"256";"3";"1";"255.255.255.255/32";"Production";"16";"15";"0.0.0.0";"10675199.02:48:05.4775807";"10675199.02:48:05.4775807";
"inint84";"No";"Local";"ActiveStore";"IPv4";"Alive";"1";;;;"<??8<??8<??8<??9=<55;55:8:8:8:55;";;;;"256";"3";"1";"255.255.255.255/32";"Loopback Pseudo-Interface 1";"1";"75";"0.0.0.0";"10675199.02:48:05.4775807";"10675199.02:48:05.4775807";
"inint84";"No";"Local";"ActiveStore";"IPv4";"Alive";"8";;;;"<<>8:8:8:9>55B55:8:8:8:55;";;;;"256";"3";"1";"224.0.0.0/4";"Backup";"8";"15";"0.0.0.0";"10675199.02:48:05.4775807";"10675199.02:48:05.4775807";
"inint84";"No";"Local";"ActiveStore";"IPv4";"Alive";"16";;;;"<<>8:8:8:9>55;@55:8:8:8:55;";;;;"256";"3";"1";"224.0.0.0/4";"Production";"16";"15";"0.0.0.0";"10675199.02:48:05.4775807";"10675199.02:48:05.4775807";
"inint84";"No";"Local";"ActiveStore";"IPv4";"Alive";"1";;;;"<<>8:8:8:9>55;55:8:8:8:55;";;;;"256";"3";"1";"224.0.0.0/4";"Loopback Pseudo-Interface 1";"1";"75";"0.0.0.0";"10675199.02:48:05.4775807";"10675199.02:48:05.4775807";
"inint84";"No";"Local";"ActiveStore";"IPv4";"Alive";"1";;;;";<A8<??8<??8<??9=<55;55:8:8:8:55;";;;;"256";"3";"1";"127.255.255.255/32";"Loopback Pseudo-Interface 1";"1";"75";"0.0.0.0";"10675199.02:48:05.4775807";"10675199.02:48:05.4775807";
"inint84";"No";"Local";"ActiveStore";"IPv4";"Alive";"1";;;;";<A8:8:8;9=<55;55:8:8:8:55;";;;;"256";"3";"1";"127.0.0.1/32";"Loopback Pseudo-Interface 1";"1";"75";"0.0.0.0";"10675199.02:48:05.4775807";"10675199.02:48:05.4775807";
"inint84";"No";"Local";"ActiveStore";"IPv4";"Alive";"1";;;;";<A8:8:8:9B55;55:8:8:8:55;";;;;"256";"3";"1";"127.0.0.0/8";"Loopback Pseudo-Interface 1";"1";"75";"0.0.0.0";"10675199.02:48:05.4775807";"10675199.02:48:05.4775807";
"inint84";"No";"Local";"ActiveStore";"IPv4";"Alive";"8";;;;";:8;B=8;A8<??9=<55B55:8:8:8:55;";;;;"256";"3";"1";"10.183.17.255/32";"Backup";"8";"15";"0.0.0.0";"10675199.02:48:05.4775807";"10675199.02:48:05.4775807";
"inint84";"No";"Local";"ActiveStore";"IPv4";"Alive";"8";;;;";:8;B=8;A8<<C9=<55B55:8:8:8:55;";;;;"256";"3";"1";"10.183.17.229/32";"Backup";"8";"15";"0.0.0.0";"10675199.02:48:05.4775807";"10675199.02:48:05.4775807";
"inint84";"No";"Local";"ActiveStore";"IPv4";"Alive";"8";;;;";:8;B=8;A8:9<>55B55:8:8:8:55;";;;;"256";"3";"1";"10.183.17.0/24";"Backup";"8";"15";"0.0.0.0";"10675199.02:48:05.4775807";"10675199.02:48:05.4775807";
"inint84";"No";"Local";"ActiveStore";"IPv4";"Alive";"16";;;;";:8>:8=@8<??9=<55;@55:8:8:8:55;";;;;"256";"3";"1";"10.40.36.255/32";"Production";"16";"15";"0.0.0.0";"10675199.02:48:05.4775807";"10675199.02:48:05.4775807";
"inint84";"No";"Local";"ActiveStore";"IPv4";"Alive";"16";;;;";:8>:8=@8A>9=<55;@55:8:8:8:55;";;;;"256";"3";"1";"10.40.36.74/32";"Production";"16";"15";"0.0.0.0";"10675199.02:48:05.4775807";"10675199.02:48:05.4775807";
"inint84";"No";"Local";"ActiveStore";"IPv4";"Alive";"16";;;;";:8>:8=@8:9<>55;@55:8:8:8:55;";;;;"256";"3";"1";"10.40.36.0/24";"Production";"16";"15";"0.0.0.0";"10675199.02:48:05.4775807";"10675199.02:48:05.4775807";
"inint84";"No";"Local";"ActiveStore";"IPv4";"Alive";"8";;;;";:8>:8==8;<A9=<55B55:8:8:8:55;";;;;"256";"3";"1";"10.40.33.127/32";"Backup";"8";"15";"0.0.0.0";"10675199.02:48:05.4775807";"10675199.02:48:05.4775807";
"inint84";"No";"Local";"ActiveStore";"IPv4";"Alive";"8";;;;";:8>:8==8;:@9=<55B55:8:8:8:55;";;;;"256";"3";"1";"10.40.33.106/32";"Backup";"8";"15";"0.0.0.0";"10675199.02:48:05.4775807";"10675199.02:48:05.4775807";
"inint84";"No";"Local";"ActiveStore";"IPv4";"Alive";"8";;;;";:8>:8==8:9<?55B55:8:8:8:55;";;;;"256";"3";"1";"10.40.33.0/25";"Backup";"8";"15";"0.0.0.0";"10675199.02:48:05.4775807";"10675199.02:48:05.4775807";
"inint84";"No";"NetMgmt";"ActiveStore";"IPv4";"Alive";"16";;;;":8:8:8:9:55;@55;:8>:8=@8@?55;";;;;"256";"3";"1";"0.0.0.0/0";"Production";"16";"15";"10.40.36.65";"10675199.02:48:05.4775807";"10675199.02:48:05.4775807";
"inint84";"No";"Local";"ActiveStore";"IPv6";"Alive";"1";;;;"pp::DD9B55;55DD55;";;;;"256";"3";"1";"ff00::/8";"Loopback Pseudo-Interface 1";"1";"75";"::";"10675199.02:48:05.4775807";"10675199.02:48:05.4775807";
"inint84";"No";"Local";"ActiveStore";"IPv6";"Alive";"1";;;;"DD;9;<B55;55DD55;";;;;"256";"3";"1";"::1/128";"Loopback Pseudo-Interface 1";"1";"75";"::";"10675199.02:48:05.4775807";"10675199.02:48:05.4775807";
"inint89";"No";"Local";"ActiveStore";"IPv4";"Alive";"6";;;;"<??8<??8<??8<??9=<55@55:8:8:8:55;";;;;"256";"3";"1";"255.255.255.255/32";"Prod";"6";"15";"0.0.0.0";"10675199.02:48:05.4775807";"10675199.02:48:05.4775807";
"inint89";"No";"Local";"ActiveStore";"IPv4";"Alive";"1";;;;"<??8<??8<??8<??9=<55;55:8:8:8:55;";;;;"256";"3";"1";"255.255.255.255/32";"Loopback Pseudo-Interface 1";"1";"75";"0.0.0.0";"10675199.02:48:05.4775807";"10675199.02:48:05.4775807";
"inint89";"No";"Local";"ActiveStore";"IPv4";"Alive";"6";;;;"<<>8:8:8:9>55@55:8:8:8:55;";;;;"256";"3";"1";"224.0.0.0/4";"Prod";"6";"15";"0.0.0.0";"10675199.02:48:05.4775807";"10675199.02:48:05.4775807";
"inint89";"No";"Local";"ActiveStore";"IPv4";"Alive";"1";;;;"<<>8:8:8:9>55;55:8:8:8:55;";;;;"256";"3";"1";"224.0.0.0/4";"Loopback Pseudo-Interface 1";"1";"75";"0.0.0.0";"10675199.02:48:05.4775807";"10675199.02:48:05.4775807";
"inint89";"No";"Local";"ActiveStore";"IPv4";"Alive";"1";;;;";<A8<??8<??8<??9=<55;55:8:8:8:55;";;;;"256";"3";"1";"127.255.255.255/32";"Loopback Pseudo-Interface 1";"1";"75";"0.0.0.0";"10675199.02:48:05.4775807";"10675199.02:48:05.4775807";
"inint89";"No";"Local";"ActiveStore";"IPv4";"Alive";"1";;;;";<A8:8:8;9=<55;55:8:8:8:55;";;;;"256";"3";"1";"127.0.0.1/32";"Loopback Pseudo-Interface 1";"1";"75";"0.0.0.0";"10675199.02:48:05.4775807";"10675199.02:48:05.4775807";
"inint89";"No";"Local";"ActiveStore";"IPv4";"Alive";"1";;;;";<A8:8:8:9B55;55:8:8:8:55;";;;;"256";"3";"1";"127.0.0.0/8";"Loopback Pseudo-Interface 1";"1";"75";"0.0.0.0";"10675199.02:48:05.4775807";"10675199.02:48:05.4775807";
"inint89";"No";"Local";"ActiveStore";"IPv4";"Alive";"6";;;;";:8>:8=@8<??9=<55@55:8:8:8:55;";;;;"256";"3";"1";"10.40.36.255/32";"Prod";"6";"15";"0.0.0.0";"10675199.02:48:05.4775807";"10675199.02:48:05.4775807";
"inint89";"No";"Local";"ActiveStore";"IPv4";"Alive";"6";;;;";:8>:8=@8@@9=<55@55:8:8:8:55;";;;;"256";"3";"1";"10.40.36.66/32";"Prod";"6";"15";"0.0.0.0";"10675199.02:48:05.4775807";"10675199.02:48:05.4775807";
"inint89";"No";"Local";"ActiveStore";"IPv4";"Alive";"6";;;;";:8>:8=@8:9<>55@55:8:8:8:55;";;;;"256";"3";"1";"10.40.36.0/24";"Prod";"6";"15";"0.0.0.0";"10675199.02:48:05.4775807";"10675199.02:48:05.4775807";
"inint89";"No";"NetMgmt";"ActiveStore";"IPv4";"Alive";"6";;;;":8:8:8:9:55@55;:8>:8=@8@?55;";;;;"256";"3";"1";"0.0.0.0/0";"Prod";"6";"15";"10.40.36.65";"10675199.02:48:05.4775807";"10675199.02:48:05.4775807";
"inint89";"No";"Local";"ActiveStore";"IPv6";"Alive";"1";;;;"pp::DD9B55;55DD55;";;;;"256";"3";"1";"ff00::/8";"Loopback Pseudo-Interface 1";"1";"75";"::";"10675199.02:48:05.4775807";"10675199.02:48:05.4775807";
"inint89";"No";"Local";"ActiveStore";"IPv6";"Alive";"1";;;;"DD;9;<B55;55DD55;";;;;"256";"3";"1";"::1/128";"Loopback Pseudo-Interface 1";"1";"75";"::";"10675199.02:48:05.4775807";"10675199.02:48:05.4775807";
"jpdnt30";"12";"No";"Local";"ActiveStore";"IPv4";;;;"<??8<??8<??8<??9=<55;<55:8:8:8:55;";;;;"256";"3";"255.255.255.255/32";"Backup-Vlan3915";"12";"0.0.0.0";"10675199.02:48:05.4775807";"10675199.02:48:05.4775807";
