"MachineName";"LogName";"Id";"Level";"ProviderName";"TimeCreated";"UserName"
"deint275";"Application";"636";"3";"ESENT";"11/5/2025 8:16:02 PM";
"deint275";"Application";"640";"3";"ESENT";"11/5/2025 8:16:02 PM";
"deint275";"Application";"4098";"3";"Group Policy Local Users and Groups";"11/5/2025 7:16:04 PM";"NT AUTHORITY\SYSTEM"
"deint275";"Application";"636";"3";"ESENT";"11/5/2025 7:16:01 PM";
"deint275";"Application";"640";"3";"ESENT";"11/5/2025 7:16:01 PM";
"deint275";"Application";"4098";"3";"Group Policy Local Users and Groups";"11/5/2025 6:16:05 PM";"NT AUTHORITY\SYSTEM"
"deint275";"Application";"636";"3";"ESENT";"11/5/2025 6:16:02 PM";
"deint275";"Application";"640";"3";"ESENT";"11/5/2025 6:16:02 PM";
"deint275";"Application";"64";"3";"Microsoft-Windows-CertificateServicesClient-AutoEnrollment";"11/5/2025 5:20:14 PM";
"deint275";"Application";"64";"3";"Microsoft-Windows-CertificateServicesClient-AutoEnrollment";"11/5/2025 5:20:14 PM";
"deint275";"Application";"64";"3";"Microsoft-Windows-CertificateServicesClient-AutoEnrollment";"11/5/2025 5:20:14 PM";
"deint275";"Application";"4098";"3";"Group Policy Local Users and Groups";"11/5/2025 5:16:05 PM";"NT AUTHORITY\SYSTEM"
"deint275";"Application";"636";"3";"ESENT";"11/5/2025 5:16:02 PM";
"deint275";"Application";"640";"3";"ESENT";"11/5/2025 5:16:02 PM";
"deint275";"Application";"4098";"3";"Group Policy Local Users and Groups";"11/5/2025 4:16:04 PM";"NT AUTHORITY\SYSTEM"
"deint275";"Application";"636";"3";"ESENT";"11/5/2025 4:16:01 PM";
"deint275";"Application";"640";"3";"ESENT";"11/5/2025 4:16:01 PM";
"deint275";"Application";"4098";"3";"Group Policy Local Users and Groups";"11/5/2025 3:16:05 PM";"NT AUTHORITY\SYSTEM"
"deint275";"Application";"636";"3";"ESENT";"11/5/2025 3:16:02 PM";
"deint275";"Application";"640";"3";"ESENT";"11/5/2025 3:16:02 PM";
"deint275";"Application";"4098";"3";"Group Policy Local Users and Groups";"11/5/2025 2:16:04 PM";"NT AUTHORITY\SYSTEM"
"deint275";"Application";"636";"3";"ESENT";"11/5/2025 2:16:01 PM";
"deint275";"Application";"640";"3";"ESENT";"11/5/2025 2:16:01 PM";
"deint284";"Application";"4098";"3";"Group Policy Local Users and Groups";"2025-11-05 21:16:02";"NT AUTHORITY\SYSTEM"
"deint284";"Application";"636";"3";"ESENT";"2025-11-05 21:16:02";
"deint284";"Application";"640";"3";"ESENT";"2025-11-05 21:16:02";
"deint284";"Application";"4098";"3";"Group Policy Local Users and Groups";"2025-11-05 20:16:03";"NT AUTHORITY\SYSTEM"
"deint284";"Application";"636";"3";"ESENT";"2025-11-05 20:16:02";
"deint284";"Application";"640";"3";"ESENT";"2025-11-05 20:16:02";
"deint284";"Application";"4098";"3";"Group Policy Local Users and Groups";"2025-11-05 19:16:03";"NT AUTHORITY\SYSTEM"
"deint284";"Application";"636";"3";"ESENT";"2025-11-05 19:16:02";
"deint284";"Application";"640";"3";"ESENT";"2025-11-05 19:16:02";
"deint287";"Application";"4098";"3";"Group Policy Local Users and Groups";"2025-11-05 22:16:02";"NT AUTHORITY\SYSTEM"
"deint287";"Application";"636";"3";"ESENT";"2025-11-05 22:16:01";
"deint287";"Application";"640";"3";"ESENT";"2025-11-05 22:16:01";
"deint287";"Application";"4098";"3";"Group Policy Local Users and Groups";"2025-11-05 21:16:02";"NT AUTHORITY\SYSTEM"
"deint287";"Application";"636";"3";"ESENT";"2025-11-05 21:16:01";
"deint287";"Application";"640";"3";"ESENT";"2025-11-05 21:16:01";
"deint287";"Application";"64";"3";"Microsoft-Windows-CertificateServicesClient-AutoEnrollment";"2025-11-05 21:02:29";
"deint287";"Application";"4098";"3";"Group Policy Local Users and Groups";"2025-11-05 20:16:02";"NT AUTHORITY\SYSTEM"
"deint287";"Application";"636";"3";"ESENT";"2025-11-05 20:16:01";
"deint287";"Application";"640";"3";"ESENT";"2025-11-05 20:16:01";
"deint287";"Application";"4098";"3";"Group Policy Local Users and Groups";"2025-11-05 19:16:02";"NT AUTHORITY\SYSTEM"
"deint287";"Application";"636";"3";"ESENT";"2025-11-05 19:16:01";
"deint287";"Application";"640";"3";"ESENT";"2025-11-05 19:16:01";
"deint287";"Application";"4098";"3";"Group Policy Local Users and Groups";"2025-11-05 18:16:02";"NT AUTHORITY\SYSTEM"
"deint287";"Application";"636";"3";"ESENT";"2025-11-05 18:16:01";
"deint287";"Application";"640";"3";"ESENT";"2025-11-05 18:16:01";
"deint287";"Application";"4098";"3";"Group Policy Local Users and Groups";"2025-11-05 17:16:02";"NT AUTHORITY\SYSTEM"
"deint287";"Application";"636";"3";"ESENT";"2025-11-05 17:16:01";
"deint287";"Application";"640";"3";"ESENT";"2025-11-05 17:16:01";
"deint288";"System";"10010";"2";"Microsoft-Windows-DistributedCOM";"11/5/2025 9:45:37 PM";"NT AUTHORITY\SYSTEM"
"deint288";"System";"10010";"2";"Microsoft-Windows-DistributedCOM";"11/5/2025 9:42:19 PM";"NT AUTHORITY\SYSTEM"
"deint288";"System";"10010";"2";"Microsoft-Windows-DistributedCOM";"11/5/2025 9:42:17 PM";"NT AUTHORITY\SYSTEM"
"MachineName";"LogName";"Id";"Level";"ProviderName";"TimeCreated";"UserName"
"deint288";"Application";"1511";"2";"Microsoft-Windows-User Profiles Service";"11/5/2025 9:51:54 PM";"SANDVIK\sdvwiat2"
"deint288";"Application";"1515";"2";"Microsoft-Windows-User Profiles Service";"11/5/2025 9:51:54 PM";"SANDVIK\sdvwiat2"
"deint288";"Application";"1102";"3";"MetaFrameEvents";"11/5/2025 9:49:42 PM";
"deint288";"Application";"1102";"3";"MetaFrameEvents";"11/5/2025 9:49:40 PM";
"deint288";"Application";"1106";"2";"MetaFrameEvents";"11/5/2025 9:49:38 PM";
"deint288";"Application";"1102";"3";"MetaFrameEvents";"11/5/2025 9:49:37 PM";
"deint288";"Application";"1102";"3";"MetaFrameEvents";"11/5/2025 9:49:30 PM";
"deint288";"Application";"1102";"3";"MetaFrameEvents";"11/5/2025 9:49:24 PM";
"deint288";"Application";"1102";"3";"MetaFrameEvents";"11/5/2025 9:49:17 PM";
"deint288";"Application";"1102";"3";"MetaFrameEvents";"11/5/2025 9:49:15 PM";
"deint288";"Application";"6";"2";"Microsoft-Windows-CertificateServicesClient-AutoEnrollment";"11/5/2025 9:49:15 PM";
"deint288";"Application";"13";"2";"Microsoft-Windows-CertificateServicesClient-CertEnroll";"11/5/2025 9:49:15 PM";"SANDVIK\pk3961"
"deint288";"Application";"82";"2";"Microsoft-Windows-CertificateServicesClient-CertEnroll";"11/5/2025 9:49:15 PM";"SANDVIK\pk3961"
"deint288";"Application";"6";"2";"Microsoft-Windows-CertificateServicesClient-AutoEnrollment";"11/5/2025 9:49:12 PM";
"deint288";"Application";"6";"2";"Microsoft-Windows-CertificateServicesClient-AutoEnrollment";"11/5/2025 9:49:12 PM";
"deint288";"Application";"13";"2";"Microsoft-Windows-CertificateServicesClient-CertEnroll";"11/5/2025 9:49:12 PM";"SANDVIK\ur4517"
"deint288";"Application";"82";"2";"Microsoft-Windows-CertificateServicesClient-CertEnroll";"11/5/2025 9:49:12 PM";"SANDVIK\ur4517"
"deint288";"Application";"13";"2";"Microsoft-Windows-CertificateServicesClient-CertEnroll";"11/5/2025 9:49:12 PM";"SANDVIK\mk2163"
"deint288";"Application";"82";"2";"Microsoft-Windows-CertificateServicesClient-CertEnroll";"11/5/2025 9:49:12 PM";"SANDVIK\mk2163"
"deint288";"Application";"1511";"2";"Microsoft-Windows-User Profiles Service";"11/5/2025 9:49:09 PM";"SANDVIK\pk3961"
"deint288";"Application";"1515";"2";"Microsoft-Windows-User Profiles Service";"11/5/2025 9:49:09 PM";"SANDVIK\pk3961"
"deint288";"Application";"1511";"2";"Microsoft-Windows-User Profiles Service";"11/5/2025 9:42:58 PM";"SANDVIK\sdvwiat2"
"deint288";"Application";"1515";"2";"Microsoft-Windows-User Profiles Service";"11/5/2025 9:42:58 PM";"SANDVIK\sdvwiat2"
"deint288";"Application";"1102";"3";"MetaFrameEvents";"11/5/2025 9:40:39 PM";
"deint288";"Application";"1106";"2";"MetaFrameEvents";"11/5/2025 9:40:37 PM";
"deint288";"Application";"1102";"3";"MetaFrameEvents";"11/5/2025 9:40:35 PM";
"deint288";"Application";"6";"2";"Microsoft-Windows-CertificateServicesClient-AutoEnrollment";"11/5/2025 9:40:34 PM";
"deint288";"Application";"13";"2";"Microsoft-Windows-CertificateServicesClient-CertEnroll";"11/5/2025 9:40:34 PM";"SANDVIK\mk2163"
"deint288";"Application";"82";"2";"Microsoft-Windows-CertificateServicesClient-CertEnroll";"11/5/2025 9:40:34 PM";"SANDVIK\mk2163"
"deint288";"Application";"6";"2";"Microsoft-Windows-CertificateServicesClient-AutoEnrollment";"11/5/2025 9:40:32 PM";
"deint288";"Application";"6";"2";"Microsoft-Windows-CertificateServicesClient-AutoEnrollment";"11/5/2025 9:40:32 PM";
"deint288";"Application";"13";"2";"Microsoft-Windows-CertificateServicesClient-CertEnroll";"11/5/2025 9:40:32 PM";"SANDVIK\yw3599"
"deint288";"Application";"82";"2";"Microsoft-Windows-CertificateServicesClient-CertEnroll";"11/5/2025 9:40:32 PM";"SANDVIK\yw3599"
"deint288";"Application";"13";"2";"Microsoft-Windows-CertificateServicesClient-CertEnroll";"11/5/2025 9:40:32 PM";"SANDVIK\un2090"
"deint288";"Application";"82";"2";"Microsoft-Windows-CertificateServicesClient-CertEnroll";"11/5/2025 9:40:32 PM";"SANDVIK\un2090"
"deint288";"Application";"6";"2";"Microsoft-Windows-CertificateServicesClient-AutoEnrollment";"11/5/2025 9:40:32 PM";
"deint288";"Application";"13";"2";"Microsoft-Windows-CertificateServicesClient-CertEnroll";"11/5/2025 9:40:32 PM";"SANDVIK\ur4517"
"deint288";"Application";"82";"2";"Microsoft-Windows-CertificateServicesClient-CertEnroll";"11/5/2025 9:40:32 PM";"SANDVIK\ur4517"
"deint289";"System";"10010";"2";"Microsoft-Windows-DistributedCOM";"2025-11-05 21:56:16";"NT AUTHORITY\SYSTEM"
"deint289";"System";"10010";"2";"Microsoft-Windows-DistributedCOM";"2025-11-05 21:56:15";"NT AUTHORITY\SYSTEM"
"deint289";"System";"10";"3";"rpm";"2025-11-05 21:34:00";
"MachineName";"LogName";"Id";"Level";"ProviderName";"TimeCreated";"UserName"
"deint289";"Application";"4098";"3";"Group Policy Local Users and Groups";"2025-11-05 21:16:02";"NT AUTHORITY\SYSTEM"
"deint289";"Application";"636";"3";"ESENT";"2025-11-05 21:16:01";
"deint289";"Application";"640";"3";"ESENT";"2025-11-05 21:16:01";
"deint289";"Application";"4098";"3";"Group Policy Local Users and Groups";"2025-11-05 20:16:03";"NT AUTHORITY\SYSTEM"
"deint289";"Application";"636";"3";"ESENT";"2025-11-05 20:16:01";
"deint289";"Application";"640";"3";"ESENT";"2025-11-05 20:16:01";
"deint289";"Application";"4098";"3";"Group Policy Local Users and Groups";"2025-11-05 19:16:03";"NT AUTHORITY\SYSTEM"
"deint289";"Application";"636";"3";"ESENT";"2025-11-05 19:16:02";
"deint289";"Application";"640";"3";"ESENT";"2025-11-05 19:16:02";
"deint289";"Application";"4098";"3";"Group Policy Local Users and Groups";"2025-11-05 18:16:07";"NT AUTHORITY\SYSTEM"
"deint289";"Application";"636";"3";"ESENT";"2025-11-05 18:16:06";
"deint289";"Application";"640";"3";"ESENT";"2025-11-05 18:16:06";
"deint300";"System";"10010";"2";"Microsoft-Windows-DistributedCOM";"2025-11-05 21:03:44";"NT AUTHORITY\SYSTEM"
"deint300";"System";"10010";"2";"Microsoft-Windows-DistributedCOM";"2025-11-05 21:03:43";"NT AUTHORITY\SYSTEM"
"deint300";"System";"10010";"2";"Microsoft-Windows-DistributedCOM";"2025-11-05 21:03:43";"NT AUTHORITY\SYSTEM"
"deint300";"System";"10010";"2";"Microsoft-Windows-DistributedCOM";"2025-11-05 21:03:42";"NT AUTHORITY\SYSTEM"
"deint300";"System";"10010";"2";"Microsoft-Windows-DistributedCOM";"2025-11-05 21:03:41";"NT AUTHORITY\SYSTEM"
"deint300";"System";"10010";"2";"Microsoft-Windows-DistributedCOM";"2025-11-05 21:03:40";"NT AUTHORITY\SYSTEM"
"MachineName";"LogName";"Id";"Level";"ProviderName";"TimeCreated";"UserName"
"deint300";"Application";"4098";"3";"Group Policy Local Users and Groups";"2025-11-05 21:16:03";"NT AUTHORITY\SYSTEM"
"deint300";"Application";"636";"3";"ESENT";"2025-11-05 21:16:02";
"deint300";"Application";"640";"3";"ESENT";"2025-11-05 21:16:02";
"deint300";"Application";"4098";"3";"Group Policy Local Users and Groups";"2025-11-05 20:16:03";"NT AUTHORITY\SYSTEM"
"deint300";"Application";"636";"3";"ESENT";"2025-11-05 20:16:02";
"deint300";"Application";"640";"3";"ESENT";"2025-11-05 20:16:02";
"deint300";"Application";"4098";"3";"Group Policy Local Users and Groups";"2025-11-05 19:16:03";"NT AUTHORITY\SYSTEM"
"deint300";"Application";"636";"3";"ESENT";"2025-11-05 19:16:02";
"deint300";"Application";"640";"3";"ESENT";"2025-11-05 19:16:02";
"deint300";"Application";"4098";"3";"Group Policy Local Users and Groups";"2025-11-05 18:16:07";"NT AUTHORITY\SYSTEM"
"deint300";"Application";"636";"3";"ESENT";"2025-11-05 18:16:05";
"deint300";"Application";"640";"3";"ESENT";"2025-11-05 18:16:05";
"deint301";"System";"10010";"2";"Microsoft-Windows-DistributedCOM";"2025-11-05 21:56:39";"NT AUTHORITY\SYSTEM"
"deint301";"System";"10010";"2";"Microsoft-Windows-DistributedCOM";"2025-11-05 21:56:38";"NT AUTHORITY\SYSTEM"
"deint301";"System";"10010";"2";"Microsoft-Windows-DistributedCOM";"2025-11-05 21:56:36";"NT AUTHORITY\SYSTEM"
"MachineName";"LogName";"Id";"Level";"ProviderName";"TimeCreated";"UserName"
"deint301";"Application";"4098";"3";"Group Policy Local Users and Groups";"2025-11-05 21:16:03";"NT AUTHORITY\SYSTEM"
"deint301";"Application";"636";"3";"ESENT";"2025-11-05 21:16:02";
"deint301";"Application";"640";"3";"ESENT";"2025-11-05 21:16:02";
"deint301";"Application";"4098";"3";"Group Policy Local Users and Groups";"2025-11-05 20:16:03";"NT AUTHORITY\SYSTEM"
"deint301";"Application";"636";"3";"ESENT";"2025-11-05 20:16:02";
"deint301";"Application";"640";"3";"ESENT";"2025-11-05 20:16:02";
"deint301";"Application";"4098";"3";"Group Policy Local Users and Groups";"2025-11-05 19:16:03";"NT AUTHORITY\SYSTEM"
"deint301";"Application";"636";"3";"ESENT";"2025-11-05 19:16:02";
"deint301";"Application";"640";"3";"ESENT";"2025-11-05 19:16:02";
"deint301";"Application";"1002";"2";"Citrix VDA Upgrade Agent Service";"2025-11-05 18:41:44";
"deint301";"Application";"4098";"3";"Group Policy Local Users and Groups";"2025-11-05 18:16:03";"NT AUTHORITY\SYSTEM"
"deint302";"Application";"4098";"3";"Group Policy Local Users and Groups";"2025-11-05 21:16:02";"NT AUTHORITY\SYSTEM"
"deint302";"Application";"636";"3";"ESENT";"2025-11-05 21:16:02";
"deint302";"Application";"640";"3";"ESENT";"2025-11-05 21:16:02";
"deint302";"Application";"4098";"3";"Group Policy Local Users and Groups";"2025-11-05 20:16:02";"NT AUTHORITY\SYSTEM"
"deint302";"Application";"636";"3";"ESENT";"2025-11-05 20:16:02";
"deint302";"Application";"640";"3";"ESENT";"2025-11-05 20:16:02";
"deint302";"Application";"4098";"3";"Group Policy Local Users and Groups";"2025-11-05 19:16:02";"NT AUTHORITY\SYSTEM"
"deint302";"Application";"636";"3";"ESENT";"2025-11-05 19:16:02";
"deint302";"Application";"640";"3";"ESENT";"2025-11-05 19:16:02";
"deint302";"Application";"4098";"3";"Group Policy Local Users and Groups";"2025-11-05 18:16:02";"NT AUTHORITY\SYSTEM"
"deint302";"Application";"636";"3";"ESENT";"2025-11-05 18:16:02";
"deint302";"Application";"640";"3";"ESENT";"2025-11-05 18:16:02";
"deint302";"Application";"4098";"3";"Group Policy Local Users and Groups";"2025-11-05 17:16:06";"NT AUTHORITY\SYSTEM"
"deint302";"Application";"636";"3";"ESENT";"2025-11-05 17:16:05";
"deint302";"Application";"640";"3";"ESENT";"2025-11-05 17:16:05";
"deint302";"Application";"4098";"3";"Group Policy Local Users and Groups";"2025-11-05 16:16:02";"NT AUTHORITY\SYSTEM"
"deint302";"Application";"636";"3";"ESENT";"2025-11-05 16:16:02";
"deint302";"Application";"640";"3";"ESENT";"2025-11-05 16:16:02";
"deint302";"Application";"11";"3";"Microsoft-Windows-RPC-Events";"2025-11-05 15:51:36";"SANDVIK\xra4646"
"deint302";"Application";"4098";"3";"Group Policy Local Users and Groups";"2025-11-05 15:16:02";"NT AUTHORITY\SYSTEM"
"deint302";"Application";"636";"3";"ESENT";"2025-11-05 15:16:02";
"deint302";"Application";"640";"3";"ESENT";"2025-11-05 15:16:02";
"deint302";"Application";"4098";"3";"Group Policy Local Users and Groups";"2025-11-05 14:16:02";"NT AUTHORITY\SYSTEM"
"deint302";"Application";"636";"3";"ESENT";"2025-11-05 14:16:02";
"deint302";"Application";"640";"3";"ESENT";"2025-11-05 14:16:02";
"deint305";"Application";"4098";"3";"Group Policy Local Users and Groups";"2025-11-05 22:16:06";"NT AUTHORITY\SYSTEM"
"deint305";"Application";"636";"3";"ESENT";"2025-11-05 22:16:06";
"deint305";"Application";"640";"3";"ESENT";"2025-11-05 22:16:06";
"deint305";"Application";"4098";"3";"Group Policy Local Users and Groups";"2025-11-05 21:16:03";"NT AUTHORITY\SYSTEM"
"deint305";"Application";"636";"3";"ESENT";"2025-11-05 21:16:02";
"deint305";"Application";"640";"3";"ESENT";"2025-11-05 21:16:02";
"deint305";"Application";"4098";"3";"Group Policy Local Users and Groups";"2025-11-05 20:16:07";"NT AUTHORITY\SYSTEM"
"deint305";"Application";"636";"3";"ESENT";"2025-11-05 20:16:06";
"deint305";"Application";"640";"3";"ESENT";"2025-11-05 20:16:06";
"deint305";"Application";"4098";"3";"Group Policy Local Users and Groups";"2025-11-05 19:16:06";"NT AUTHORITY\SYSTEM"
"deint305";"Application";"636";"3";"ESENT";"2025-11-05 19:16:06";
"deint305";"Application";"640";"3";"ESENT";"2025-11-05 19:16:06";
"deint305";"Application";"0";"2";"CSRemoteCare_Mongoose_Service";"2025-11-05 19:10:40";
"deint305";"Application";"0";"2";"CSRemoteCare_Gateway_Service";"2025-11-05 19:10:29";
"deint305";"Application";"4098";"3";"Group Policy Local Users and Groups";"2025-11-05 18:16:03";"NT AUTHORITY\SYSTEM"
"deint305";"Application";"636";"3";"ESENT";"2025-11-05 18:16:02";
"deint305";"Application";"640";"3";"ESENT";"2025-11-05 18:16:02";
"deint305";"Application";"4098";"3";"Group Policy Local Users and Groups";"2025-11-05 17:16:07";"NT AUTHORITY\SYSTEM"
"deint305";"Application";"636";"3";"ESENT";"2025-11-05 17:16:06";
"deint305";"Application";"640";"3";"ESENT";"2025-11-05 17:16:06";
"deint305";"Application";"4098";"3";"Group Policy Local Users and Groups";"2025-11-05 16:16:07";"NT AUTHORITY\SYSTEM"
"deint305";"Application";"636";"3";"ESENT";"2025-11-05 16:16:06";
"deint305";"Application";"640";"3";"ESENT";"2025-11-05 16:16:06";
"deint305";"Application";"4098";"3";"Group Policy Local Users and Groups";"2025-11-05 15:16:23";"NT AUTHORITY\SYSTEM"
"deint305";"Application";"636";"3";"ESENT";"2025-11-05 15:16:23";
"deint305";"Application";"640";"3";"ESENT";"2025-11-05 15:16:23";
"deint310";"Application";"4098";"3";"Group Policy Local Users and Groups";"2025-11-05 21:17:04";"NT AUTHORITY\SYSTEM"
"deint310";"Application";"636";"3";"ESENT";"2025-11-05 21:17:01";
"deint310";"Application";"640";"3";"ESENT";"2025-11-05 21:17:01";
"deint310";"Application";"4098";"3";"Group Policy Local Users and Groups";"2025-11-05 20:17:09";"NT AUTHORITY\SYSTEM"
"deint310";"Application";"636";"3";"ESENT";"2025-11-05 20:17:06";
"deint310";"Application";"640";"3";"ESENT";"2025-11-05 20:17:06";
"deint310";"Application";"4098";"3";"Group Policy Local Users and Groups";"2025-11-05 19:17:04";"NT AUTHORITY\SYSTEM"
"deint310";"Application";"636";"3";"ESENT";"2025-11-05 19:17:02";
"deint310";"Application";"640";"3";"ESENT";"2025-11-05 19:17:02";
"deint310";"Application";"64";"3";"Microsoft-Windows-CertificateServicesClient-AutoEnrollment";"2025-11-05 19:05:19";
"deint310";"Application";"64";"3";"Microsoft-Windows-CertificateServicesClient-AutoEnrollment";"2025-11-05 19:05:19";
"deint310";"Application";"4098";"3";"Group Policy Local Users and Groups";"2025-11-05 18:17:08";"NT AUTHORITY\SYSTEM"
"deint310";"Application";"636";"3";"ESENT";"2025-11-05 18:17:06";
"deint310";"Application";"640";"3";"ESENT";"2025-11-05 18:17:06";
"deint310";"Application";"4098";"3";"Group Policy Local Users and Groups";"2025-11-05 17:17:04";"NT AUTHORITY\SYSTEM"
"deint310";"Application";"636";"3";"ESENT";"2025-11-05 17:17:02";
"deint310";"Application";"640";"3";"ESENT";"2025-11-05 17:17:02";
"deint310";"Application";"4098";"3";"Group Policy Local Users and Groups";"2025-11-05 16:17:04";"NT AUTHORITY\SYSTEM"
"deint310";"Application";"636";"3";"ESENT";"2025-11-05 16:17:02";
"deint310";"Application";"640";"3";"ESENT";"2025-11-05 16:17:02";
"deint310";"Application";"4098";"3";"Group Policy Local Users and Groups";"2025-11-05 15:17:07";"NT AUTHORITY\SYSTEM"
"deint310";"Application";"636";"3";"ESENT";"2025-11-05 15:17:05";
"deint310";"Application";"640";"3";"ESENT";"2025-11-05 15:17:05";
"deint310";"Application";"4098";"3";"Group Policy Local Users and Groups";"2025-11-05 14:17:04";"NT AUTHORITY\SYSTEM"
"deint310";"Application";"636";"3";"ESENT";"2025-11-05 14:17:02";
"deint310";"Application";"640";"3";"ESENT";"2025-11-05 14:17:02";
"deint310";"Application";"4098";"3";"Group Policy Local Users and Groups";"2025-11-05 13:17:04";"NT AUTHORITY\SYSTEM"
"deint310";"Application";"636";"3";"ESENT";"2025-11-05 13:17:02";
"deint310";"Application";"640";"3";"ESENT";"2025-11-05 13:17:02";
"deint310";"Application";"4098";"3";"Group Policy Local Users and Groups";"2025-11-05 12:17:08";"NT AUTHORITY\SYSTEM"
"deint310";"Application";"636";"3";"ESENT";"2025-11-05 12:17:06";
"deint316";"Application";"4098";"3";"Group Policy Local Users and Groups";"2025-11-05 21:16:05";"NT AUTHORITY\SYSTEM"
"deint316";"Application";"636";"3";"ESENT";"2025-11-05 21:16:03";
"deint316";"Application";"640";"3";"ESENT";"2025-11-05 21:16:03";
"deint316";"Application";"4098";"3";"Group Policy Local Users and Groups";"2025-11-05 20:16:04";"NT AUTHORITY\SYSTEM"
"deint316";"Application";"636";"3";"ESENT";"2025-11-05 20:16:03";
"deint316";"Application";"640";"3";"ESENT";"2025-11-05 20:16:03";
"deint316";"Application";"4098";"3";"Group Policy Local Users and Groups";"2025-11-05 19:16:04";"NT AUTHORITY\SYSTEM"
"deint316";"Application";"636";"3";"ESENT";"2025-11-05 19:16:03";
"deint316";"Application";"640";"3";"ESENT";"2025-11-05 19:16:03";
"deint316";"Application";"4098";"3";"Group Policy Local Users and Groups";"2025-11-05 18:16:04";"NT AUTHORITY\SYSTEM"
"deint316";"Application";"636";"3";"ESENT";"2025-11-05 18:16:03";
"deint316";"Application";"640";"3";"ESENT";"2025-11-05 18:16:03";
"deint319";"Application";"4098";"3";"Group Policy Local Users and Groups";"2025-11-05 22:16:03";"NT AUTHORITY\SYSTEM"
"deint319";"Application";"636";"3";"ESENT";"2025-11-05 22:16:02";
"deint319";"Application";"640";"3";"ESENT";"2025-11-05 22:16:02";
"deint319";"Application";"4098";"3";"Group Policy Local Users and Groups";"2025-11-05 21:16:03";"NT AUTHORITY\SYSTEM"
"deint319";"Application";"636";"3";"ESENT";"2025-11-05 21:16:02";
"deint319";"Application";"640";"3";"ESENT";"2025-11-05 21:16:02";
"deint319";"Application";"4098";"3";"Group Policy Local Users and Groups";"2025-11-05 20:16:04";"NT AUTHORITY\SYSTEM"
"deint319";"Application";"636";"3";"ESENT";"2025-11-05 20:16:03";
"deint319";"Application";"640";"3";"ESENT";"2025-11-05 20:16:03";
"deint319";"Application";"4098";"3";"Group Policy Local Users and Groups";"2025-11-05 19:16:03";"NT AUTHORITY\SYSTEM"
"deint319";"Application";"636";"3";"ESENT";"2025-11-05 19:16:02";
"deint319";"Application";"640";"3";"ESENT";"2025-11-05 19:16:02";
"deint319";"Application";"4098";"3";"Group Policy Local Users and Groups";"2025-11-05 18:16:04";"NT AUTHORITY\SYSTEM"
"deint319";"Application";"636";"3";"ESENT";"2025-11-05 18:16:02";
"deint319";"Application";"640";"3";"ESENT";"2025-11-05 18:16:02";
"deint319";"Application";"4098";"3";"Group Policy Local Users and Groups";"2025-11-05 17:16:05";"NT AUTHORITY\SYSTEM"
"deint319";"Application";"636";"3";"ESENT";"2025-11-05 17:16:03";
"deint319";"Application";"640";"3";"ESENT";"2025-11-05 17:16:03";
"deint319";"Application";"4098";"3";"Group Policy Local Users and Groups";"2025-11-05 16:16:04";"NT AUTHORITY\SYSTEM"
"deint319";"Application";"636";"3";"ESENT";"2025-11-05 16:16:03";
"deint319";"Application";"640";"3";"ESENT";"2025-11-05 16:16:03";
"deint319";"Application";"4098";"3";"Group Policy Local Users and Groups";"2025-11-05 15:16:08";"NT AUTHORITY\SYSTEM"
"deint319";"Application";"636";"3";"ESENT";"2025-11-05 15:16:07";
"deint319";"Application";"640";"3";"ESENT";"2025-11-05 15:16:07";
"deint319";"Application";"4098";"3";"Group Policy Local Users and Groups";"2025-11-05 14:16:03";"NT AUTHORITY\SYSTEM"
"deint319";"Application";"636";"3";"ESENT";"2025-11-05 14:16:02";
"deint319";"Application";"640";"3";"ESENT";"2025-11-05 14:16:02";
"deint319";"Application";"4098";"3";"Group Policy Local Users and Groups";"2025-11-05 13:16:04";"NT AUTHORITY\SYSTEM"
"deint319";"Application";"636";"3";"ESENT";"2025-11-05 13:16:03";
"deint319";"Application";"640";"3";"ESENT";"2025-11-05 13:16:03";
"deint319";"Application";"4098";"3";"Group Policy Local Users and Groups";"2025-11-05 12:16:03";"NT AUTHORITY\SYSTEM"
"deint319";"Application";"636";"3";"ESENT";"2025-11-05 12:16:02";
"deint319";"Application";"640";"3";"ESENT";"2025-11-05 12:16:02";
"deint320";"Application";"4098";"3";"Group Policy Local Users and Groups";"2025-11-05 22:16:02";"NT AUTHORITY\SYSTEM"
"deint320";"Application";"636";"3";"ESENT";"2025-11-05 22:16:01";
"deint320";"Application";"640";"3";"ESENT";"2025-11-05 22:16:01";
"deint320";"Application";"4098";"3";"Group Policy Local Users and Groups";"2025-11-05 21:16:02";"NT AUTHORITY\SYSTEM"
"deint320";"Application";"636";"3";"ESENT";"2025-11-05 21:16:01";
"deint320";"Application";"640";"3";"ESENT";"2025-11-05 21:16:01";
"deint320";"Application";"4098";"3";"Group Policy Local Users and Groups";"2025-11-05 20:16:02";"NT AUTHORITY\SYSTEM"
"deint320";"Application";"636";"3";"ESENT";"2025-11-05 20:16:01";
"deint320";"Application";"640";"3";"ESENT";"2025-11-05 20:16:01";
"deint320";"Application";"4098";"3";"Group Policy Local Users and Groups";"2025-11-05 19:16:02";"NT AUTHORITY\SYSTEM"
"deint320";"Application";"636";"3";"ESENT";"2025-11-05 19:16:01";
"deint320";"Application";"640";"3";"ESENT";"2025-11-05 19:16:01";
